,X,Y,Z,t,tt
0,631242.4719929028,4212440.198870378,420.84177,4259474.085788856,823.6254476783797
1,631354.0773395045,4212277.227046253,370.0,4259329.455262376,968.2559741586447
2,631252.2000274834,4212425.993497698,200.0,4259461.478958884,836.2322776503861
3,631455.9546515256,4212128.460594808,0.0,4259197.435106484,1100.2761300504208
