,X,Y,Z,t,tt
0,632374,4211890,400,4259097.820897754,1445.1031092591584
1,632374,4211890,400,4259097.820897754,1445.1031092591584
2,632374,4211890,400,4259097.820897754,1445.1031092591584
3,632374,4211890,400,4259097.820897754,1445.1031092591584
