,X,Y,Z,t,tt
0,631342.3537003209,4211660.160616036,340,4258717.468451758,1335.0460407370701
1,631342.3537003209,4211660.160616036,340,4258717.468451758,1335.0460407370701
2,631342.3537003209,4211660.160616036,340,4258717.468451758,1335.0460407370701
