,X,Y,Z,t,tt
0,631483.7414333184,4213356.25669058,441.6204,4260415.785048248,372.3677529171109
1,631513.3610338996,4213313.0046380935,440.0,4260377.401148496,410.75165266916156
2,631569.9595405781,4213230.356609512,300.0,4260304.056244109,484.0965570565313
3,631660.5171512635,4213098.119763783,430.0,4260186.706669665,601.4461315004155
