,X,Y,Z,t,tt
0,632225.559436649,4211638.830288959,359.92062,4258827.396690635,1715.5273163784295
1,632260.0573842068,4211588.454624896,290.0,4258782.700642661,1760.2233643522486
2,632271.3770855424,4211571.92501918,292.0,4258768.034759749,1774.889247264713
3,632316.6558908852,4211505.806596316,300.0,4258709.371665495,1833.5523415179923
