,X,Y,Z,t,tt
0,632002.3499119348,4211964.772230905,414.57846,4259116.600048459,1426.3239585543051
1,632056.3027601645,4211885.987527786,350.0,4259046.69401402,1496.229992993176
2,632071.8921028706,4211863.223173847,433.8891,4259026.4952816265,1516.4287253869697
