,X,Y,Z,t,tt
0,631110.2647701063,4213267.440492348,246.78906555199995,4260272.6076404005,270.3163666129112
1,631184.6857573171,4213158.767167927,300.0,4260176.158904526,366.76510248705745
2,631252.6039653312,4213059.589533631,150.0,4260088.139343399,454.78466361481696
3,631377.1206800237,4212877.763870753,230.0,4259926.774233899,616.1497731143609
