,X,Y,Z,t,tt
0,631342.3537003209,4211660.160616036,340,4258717.468451758,1335.0460407370701
1,631546.1083243631,4211362.627713146,260,4258453.436288651,1599.0782038439065
2,631523.4689216919,4211395.686924578,320,4258482.772496071,1569.7419964242727
