,X,Y,Z,t,tt
0,633052.1570598942,4212334.347904562,368.2296,4259637.976647163,1640.6818022588268
1,633098.9270965907,4212266.051909703,270.0,4259577.390253851,1701.2681955704466
2,633144.2059019335,4212199.933486838,250.0,4259518.736328521,1759.9221209008247
3,633200.8044086118,4212117.285458257,240.0,4259445.4199062055,1833.238543216139
