,X,Y,Z,t,tt
0,630787.6883348726,4212470.111296126,175,4259436.29443123,616.2200612649322
1,630832.9671402153,4212403.992873261,130,4259377.610825967,674.9036665279418
2,630866.9262442223,4212354.404056112,140,4259333.598580858,718.9159116372466
