,X,Y,Z,t,tt
0,631196.9007578334,4213140.930200701,477.7078,4260160.328586088,382.595420925878
1,631184.6857573171,4213158.767167927,500.0,4260176.158904526,366.76510248705745
2,631286.5630693382,4213010.000716482,340.0,4260044.130152761,498.79385425243527
3,631343.1615760166,4212927.352687902,450.0,4259970.782375707,572.1416313061491
