,X,Y,Z,t,tt
0,632272.588899086,4213472.713126979,330,4260647.9473125655,630.7111368561164
1,632397.0,4213289.0,187,4260484.733352533,793.9250968890265
2,632432.0,4213239.0,182,4260440.482596254,838.1758531676605
