,X,Y,Z,t,tt
0,630754.1331687134,4213153.296149207,290.0,4260106.979098335,190.7321381997317
1,630822.0513767275,4213054.11851491,260.0,4260018.951370826,278.75986570864916
2,630805.8593194727,4213077.762983453,271.430323125,4260039.937500286,257.77373624872416
