,X,Y,Z,t,tt
0,631717.1156579419,4213015.471735203,400,4260113.364606085,674.7881950801238
1,631736.0,4212986.0,340,4260087.019051606,701.1337495595217
2,631815.0,4212871.0,268,4259985.006648028,803.1461531370878
