,X,Y,Z,t,tt
0,631366.2049165358,4213527.889512403,170.0,4260568.103012737,220.0497884284705
1,631388.8443192071,4213494.83030097,130.0,4260538.763783724,249.38901744131
2,631444.1632738458,4213414.050739595,108.257706258,4260467.074664754,321.0781364114955
