,X,Y,Z,t,tt
0,631818.1850942675,4211599.513211892,300,4258728.058787325,1569.652449209243
1,631897.4230036172,4211483.80597188,255,4258625.3886861205,1672.32255041413
2,631931.3821076242,4211434.217154731,180,4258581.38787016,1716.3233663747087
3,632021.9397183097,4211301.980309002,220,4258464.0542852795,1833.656951255165
