,X,Y,Z,t,tt
0,631196.4093965006,4213775.833598144,140,4260788.152801165,0.0
1,631366.2049165358,4213527.889512403,110,4260568.103012737,220.0497884284705
2,631354.8852152001,4213544.419118119,180,4260582.772692786,205.3801083797589
