,X,Y,Z,t,tt
0,630516.0155028162,4212866.8218333125,150.0,4259788.410744066,264.1037484286353
1,630561.2943081589,4212800.703410448,120.0,4259729.7229443025,322.79154819250107
2,630554.6949273846,4212810.340163127,153.48765500000002,4259738.276640987,314.23785150796175
