,X,Y,Z,t,tt
0,631989.1924278461,4213252.35723395,300,4260387.982928672,645.4146875524893
1,632057.1106358602,4213153.179599653,170,4260299.978390725,733.4192254990339
2,632170.307649217,4212987.883542492,150,4260153.307657971,880.0899582533166
