,X,Y,Z,t,tt
0,632758.9321186724,4212128.3440452535,130,4259390.6903318195,1642.7072844048962
1,632766.5502776712,4212117.219620606,120,4259380.821078896,1652.5765373287722
2,632791.4762600125,4212100.309833959,80,4259367.801978441,1665.5956377834082
3,632799.002446438,4212069.831307218,70,4259338.779823181,1694.617793043144
