,X,Y,Z,t,tt
0,632348.0675077674,4213996.681296298,106.59746784,4261177.314834132,346.6204638630152
1,632363.5504476193,4213974.072317183,140.0,4261157.253856772,366.68144122324884
2,632499.3868636474,4213775.71704859,10.0,4260981.256467957,542.6788300378248
3,632578.6247729972,4213660.009808578,105.0,4260878.5942314435,645.3410665513948
