,X,Y,Z,t,tt
0,633158.2772361671,4212813.5716928,322.1926,4260127.649950377,1396.2853476181626
1,633212.5280477953,4212734.351888475,210.0,4260057.373470209,1466.5618277862668
2,633246.4871518024,4212684.763071327,200.0,4260013.383371397,1510.5519265979528
3,633325.7250611521,4212569.055831313,260.0,4259910.741338573,1613.1939594214782
