,X,Y,Z,t,tt
0,632146,4211753,354,4258900.02928053,1642.8947264831513
1,632181.0515287342,4211703.823007992,328,4258885.062390403,1657.8616166105494
2,632245.7492817184,4211609.348046521,244,4258801.238381247,1741.685625766404
