,X,Y,Z,t,tt
0,630494.6820725147,4212897.973997226,383.09043455,4259816.062159451,236.45233304426074
1,630494.6820725147,4212897.973997226,383.09043455,4259816.062159451,236.45233304426074
2,630494.6820725147,4212897.973997226,383.09043455,4259816.062159451,236.45233304426074
