,X,Y,Z,t,tt
0,631725.8217598692,4213636.944527354,162.80452705000002,4260729.258491321,304.1391249038279
1,631774.1181024682,4213566.419742555,230.0,4260666.674346428,366.72326979599893
2,631909.9545184963,4213368.064473962,40.0,4260490.656878457,542.7407377669588
3,631989.1924278461,4213252.35723395,185.0,4260387.982928672,645.4146875524893
