,X,Y,Z,t,tt
0,630912.1391973367,4212922.567680639,434.16098,4259902.192381815,395.51885471958667
1,630844.6907793989,4213021.059303478,500.0,4259989.609144505,308.10209202952683
2,630969.2074940914,4212839.233640601,340.0,4259828.230023747,469.48121278733015
3,631025.8060007697,4212756.58561202,410.0,4259754.87762575,542.8336107842624
