,X,Y,Z,t,tt
0,630821.6474388796,4212420.522478977,400.0,4259392.281661735,660.2328307600692
1,630855.6065428867,4212370.933661829,400.0,4259348.269285528,704.2452069669962
2,630857.3938799488,4212359.118680093,394.63784570749993,4259336.849339382,715.6651531131938
