,X,Y,Z,t,tt
0,632623.90357834,4213593.891385713,315,4260819.931058069,704.0042399261147
1,632692.0,4213493.0,225,4260730.269321563,793.6659764321521
2,632761.0,4213392.0,214,4260640.635958987,883.2993390075862
