,X,Y,Z,t,tt
0,630771.8838390849,4213127.375714236,415.87613,4260083.972580192,213.7386563429609
1,630833.3710780632,4213037.588909195,100.0,4260004.280235821,293.431000713259
2,630946.56809142,4212872.292852033,0.0,4259857.57128882,440.13994771428406
