,X,Y,Z,t,tt
0,630787.6883348726,4212470.111296126,315.0,4259436.29443123,616.2200612649322
1,630832.9671402153,4212403.992873261,250.0,4259377.610825967,674.9036665279418
2,630866.9262442223,4212354.404056112,350.0,4259333.598580858,718.9159116372466
3,630889.5656468937,4212321.34484468,260.0,4259304.2573026195,748.2571898754686
4,630957.4838549078,4212222.167210383,230.0,4259216.234516751,836.2799757439643
5,630957.1357744647,4212222.675495216,270.2287088946199,4259216.685629036,835.8288634587079
