,X,Y,Z,t,tt
0,632761.0,4213392.0,214.0,4260640.635958987,883.2993390075862
1,632796.0,4213341.0,199.0,4260595.399694391,928.5356036042795
2,632874.2958795499,4213228.255765955,210.65851165424,4260495.535682401,1028.399615594186
