,X,Y,Z,t,tt
0,631093.7242087838,4212657.407977724,190,4259666.856190201,630.8550463337451
1,631127.6833127909,4212607.819160575,170,4259622.846062382,674.8651741528884
2,631161.6424167979,4212558.230343427,190,4259578.836327884,718.874908650294
