,X,Y,Z,t,tt
0,631968.2849272556,4213917.073320005,360.13446,4261042.245034861,236.4134145602584
1,632012.2357683653,4213852.89405845,100.0,4260985.294380363,293.36406905855983
2,632091.4736777152,4213737.186818437,0.0,4260882.62108599,396.03736343141645
