,X,Y,Z,t,tt
0,631364.9931029923,4211627.101404604,230,4258688.130845188,1364.3836473068222
1,631591.3871297059,4211296.509290281,150,4258394.764398544,1657.75009395089
2,631580.0674283702,4211313.038895997,220,4258409.432305478,1643.082187017426
