,X,Y,Z,t,tt
0,633260.6105347315,4212664.139386529,348.5334,4259995.08827511,1528.8470228845254
1,633291.7659571451,4212618.644648462,300.0,4259954.730518737,1569.2047792579979
2,633308.1131760111,4212594.77360491,367.54987,4259933.554976881,1590.380321114324
