,X,Y,Z,t,tt
0,632245.7492817184,4211609.348046521,244,4258801.238381247,1741.685625766404
1,632260.0573842068,4211588.454624896,227,4258782.700642661,1760.2233643522486
2,632266.6850693389,4211578.776540749,223,4258774.113762908,1768.8102441057563
3,632316.6558908852,4211505.806596316,220,4258709.371665495,1833.5523415179923
