,X,Y,Z,t,tt
0,631037.1257021055,4212740.056006304,370,4259740.207277243,557.5039592916146
1,631127.6833127909,4212607.819160575,370,4259622.846062382,674.8651741528884
2,631150.3227154623,4212574.759949143,390,4259593.506195681,704.2050408534706
