,X,Y,Z,t,tt
0,630489.6179797188,4212905.3688439885,413.95062,4259822.62602737,229.88846512511373
1,630538.6549054876,4212833.7626218805,100.0,4259759.066756811,293.4477356839925
2,630651.8519188444,4212668.466564719,0.0,4259612.349441837,440.1650506583974
