,X,Y,Z,t,tt
0,631818.992969963,4212866.705283758,190.0,4259981.351645334,806.8011558316648
1,631841.6323726344,4212833.646072325,160.0,4259952.015912663,836.1368885021657
2,631949.827204735,4212675.654455577,229.17416757776004,4259811.821400896,976.3314002696425
