,X,Y,Z,t,tt
0,632264.5408613636,4212216.093509042,368.48587,4259404.050808893,1384.101992272772
1,632362.3386340757,4212073.284209385,330.0,4259277.34232853,1510.8104726355523
2,632418.9371407542,4211990.636180804,300.0,4259204.013818664,1584.1389825018123
3,632407.6174394184,4212007.16578652,360.0,4259218.679433164,1569.4733680011705
