,X,Y,Z,t,tt
0,632371.3475664258,4213962.686566188,346.3264,4261147.151295658,376.78400233667344
1,632363.5504476193,4213974.072317183,310.0,4261157.253856772,366.68144122324884
2,632499.3868636474,4213775.71704859,210.0,4260981.256467957,542.6788300378248
3,632567.3050716615,4213676.539414293,305.0,4260893.260134081,630.6751639135182
