,X,Y,Z,t,tt
0,631591.3871297059,4211296.509290281,225,4258394.764398544,1657.75009395089
1,631647.9856363843,4211213.8612617,159,4258321.425519824,1731.0889726709574
2,631659.30533772,4211197.331655985,160,4258306.757875272,1745.7566172229126
3,631727.2235457341,4211098.154021688,180,4258218.752926353,1833.7615661416203
