,X,Y,Z,t,tt
0,631647.6140249779,4211848.589794251,409,4258949.078312075,1348.6329244598746
1,631637.0698728965,4211863.98690335,460,4258962.7413504105,1334.969886124134
2,631659.7092755679,4211830.927691918,230,4258933.40541787,1364.3058186648414
3,631818.1850942675,4211599.513211892,270,4258728.058787325,1569
