,X,Y,Z,t,tt
0,631399.760082695,4212844.704659321,265,4259897.435691213,645.4883158002049
1,631433.719186702,4212795.115842173,260,4259853.428204968,689.4958020457998
2,631456.3585893734,4212762.05663074,240,4259824.090099334,718.8339076796547
