,X,Y,Z,t,tt
0,631546.1083243631,4211362.627713146,325,4258453.436288651,1599.0782038439065
1,631625.346233713,4211246.920473133,269,4258350.7609401215,1701.7535523734987
2,631670.6250390557,4211180.802050268,260,4258292.090274453,1760.4242180418223
3,631727.2235457341,4211098.154021688,280,4258218.752926353,1833.7615661416203
