,X,Y,Z,t,tt
0,631697.5772800838,4213678.188558506,321.39394020000003,4260765.859076889,267.53853933513165
1,631774.1181024682,4213566.419742555,390.0,4260666.674346428,366.72326979599893
2,631830.7166091466,4213483.771713975,170.0,4260593.332969934,440.0646462906152
3,631966.5530251748,4213285.416445382,330.0,4260417.318124347,616.079491876997
